ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
SC6A6	0.8340100280824277	12.940233939267525	6.600593709094922	1.881075418558151e-5	3.139296894876983e-4	2.223667633274104
KIRR1	0.36264945961989853	14.129128598905899	6.5675520757511	1.978344818847609e-5	3.2875187299525325e-4	2.1706069365196647
TM164	1.4709634076186149	11.324945880613104	6.563352149075124	1.9910847685059442e-5	3.301634593746424e-4	2.16385182655363
CCDB1	0.6465531360312116	12.488875502299596	6.558292254351292	2.0065486815120193e-5	3.3201976800253133e-4	2.1557103904833532
NUD19	0.3963053018025463	14.609273122947059	6.5313530506273825	2.0910460985833664e-5	3.4348073275479907e-4	2.112306622341336
SPC24	0.6902665961801381	13.667376667425819	6.521858816232768	2.121715782950444e-5	3.469910797846529e-4	2.0969863686632824
GBG5	0.713960555837571	17.374015596797342	6.521219571557793	2.1237977880608818e-5	3.469910797846529e-4	2.095954421360494
FLNB	0.31364140956806635	18.239776525576183	6.516614468439927	2.1388604985810366e-5	3.487194569699103e-4	2.0885186645996168
HABP4	0.6630315309393188	13.1336375132731	6.514487317296183	2.1458562480939972e-5	3.491281180214857e-4	2.085083032683576
NEDD1	0.4489951537502133	13.782379706037169	6.5118819959215974	2.1544575818734056e-5	3.49795753950511e-4	2.080874258196509
SYHM	0.41730774365377565	14.577808560752135	6.509209518167071	2.163318520817062e-5	3.505026695082144e-4	2.0765560414901056
F264	0.46075311176120215	12.139607424310285	6.485172516300339	2.244770098394047e-5	3.6154934038833657e-4	2.0376733615177756
IMA1	0.39816936038081696	15.652990037363471	6.48497694716416	2.2454459484064104e-5	3.6154934038833657e-4	2.0373566846090636
NEDD4	0.49668795833334045	12.859840902863779	6.460068641704203	2.333308161375557e-5	3.726106277416367e-4	1.9969813595814578
RM28	0.3138100513685366	15.039087606562791	6.3877147429954375	2.6097686527233457e-5	4.091969921820456e-4	1.87922166030188
MXRA7	1.1487972472146382	17.596754972262953	6.364864412982687	2.7041109924266193e-5	4.222865700422052e-4	1.8418839543280718
MARC1	0.6556372532404322	13.042904721739628	6.35345863307424	2.7525441690243257e-5	4.288087382268837e-4	1.8232202439762926
VP13A	0.3523439265008588	13.525412438927457	6.344917687950213	2.7894119169115813e-5	4.321365832235332e-4	1.8092327992677397
MERL	0.37728365946717957	15.64444431300459	6.334689387244922	2.8342509374030993e-5	4.382101300235368e-4	1.7924689417564963
RM39	0.30612453761717745	15.293656714123028	6.319183894531323	2.9036820056888374e-5	4.463096618428454e-4	1.7670288218741028
SNX18	0.32231028566509	16.00061112402414	6.309958580522892	2.945841972499857e-5	4.5187007929253233e-4	1.7518771898725802
BCL10	0.41045084388888126	15.566334659284138	6.306462530010728	2.9619875447631287e-5	4.5256143684917194e-4	1.7461322624520381
MTCL1	0.32134952017276563	14.566395037590185	6.303014977189291	2.9780006968159373e-5	4.541159101791675e-4	1.7404654021724113
HG2A	0.5555230464972011	15.115839333604903	6.293801668490715	3.0212448766090554e-5	4.598086380702275e-4	1.7253132420684896
ST1A1	0.5769040302471335	12.053866757233436	6.278972528338131	3.092246329197035e-5	4.6930882637408677e-4	1.700901074074272
KIF4A	0.43402035891308505	13.003990635997544	6.277331130297567	3.100212917059698e-5	4.6930882637408677e-4	1.6981971179307784
PI42C	0.7647614463923902	14.917794353191772	6.277010614950139	3.101771078260005e-5	4.6930882637408677e-4	1.6976690743922163
TPC6B	0.29172830038828707	14.692998454073727	6.262518561372066	3.173094296108913e-5	4.773143973082982e-4	1.6737790665350403
PHAG1	0.5210317070807877	12.786837875397225	6.250376043140827	3.234187403947516e-5	4.830522553215274e-4	1.6537402494963427
SYFM	0.498780229313274	13.182330626742395	6.250003042349323	3.2360836443682114e-5	4.830522553215274e-4	1.6531243681863756
WWP2	0.8080081518351757	13.400418833813156	6.247052054870074	3.251127151336138e-5	4.8436811984561585e-4	1.648251169691287
MET15	0.4982755066304185	12.746564019238663	6.230939694543173	3.334577019506828e-5	4.94904684746271e-4	1.6216226647458036
DHRS4	0.49850700947898313	14.933828911186676	6.2183647007823195	3.401276081610352e-5	5.00979622853858e-4	1.6008157398247214
JPH1	0.6904411961411645	12.932780758615513	6.20223475553158	3.488899335658993e-5	5.127607201605184e-4	1.5740951978756925
PLS3	0.3913553475202181	16.7947105973877	6.199832761159847	3.5021502496887764e-5	5.127607201605184e-4	1.570113074129571
SL9A7	0.7155405949087399	12.469776381025454	6.198472790553847	3.50967624639212e-5	5.127607201605184e-4	1.5678581116049468
FLVC1	0.9763866154176866	11.829608793766647	6.196464599872768	3.520820683627579e-5	5.127607201605184e-4	1.5645278774660145
GCST	0.7467729117021941	12.573611880232416	6.193235126687941	3.538821014859174e-5	5.14418897804856e-4	1.559171208445587
PDPR	0.5703558578713053	14.696273089891502	6.1871580688837895	3.5729569807965456e-5	5.184120604413197e-4	1.5490874543987108
MSPD2	0.41423244604779264	14.459750327044306	6.182650243644643	3.598502686146283e-5	5.211462828707569e-4	1.541604305526434
RFLB	0.5229397696754089	12.475936907648897	6.157994881231048	3.741675980079231e-5	5.388706314273367e-4	1.5006266170260645
NUDT8	0.7601094544025688	13.436753650284206	6.153620156173259	3.767701720198318e-5	5.416158276891371e-4	1.4933470996225822
CDK1	0.6653075905532403	14.416825402294497	6.140893594723195	3.844505312633413e-5	5.50647416396641e-4	1.4721553686800117
TDRKH	0.3588375279468956	13.149859211879948	6.140863303614235	3.8446900746222975e-5	5.50647416396641e-4	1.4721049029219877
CL18A;CL18B;CL18C	5.040882119958288	9.084024779417984	6.135612995166005	3.876856537393011e-5	5.542337002078208e-4	1.463355869539427
ZN691	0.6090722406298075	13.530386610678494	6.118855567029827	3.9814353805644215e-5	5.670993215137272e-4	1.435406462831942
GNAO	0.6263501296462627	13.442825689087234	6.104713427232947	4.0720081903228757e-5	5.789398116296345e-4	1.4117893258112915
F162A	0.5931968442386453	16.70853464522896	6.0972831701216945	4.120463527293442e-5	5.836948060430073e-4	1.3993700198063799
PGBM	0.40259975027269257	15.380775850398342	6.0855183892108835	4.198433625242192e-5	5.925810944375413e-4	1.379690416260475
TPST2	0.7339943279218638	13.021920836004995	6.058507676569453	4.383391608214691e-5	6.142276853528946e-4	1.334436887806275
GEMI	4.3685070689983485	8.63173319485984	6.037737820325696	4.531450528846824e-5	6.338325676770099e-4	1.2995717883690698
FADS1	0.49975866801112645	12.482377061554246	6.021093343467904	4.6539047808785444e-5	6.486275534210115e-4	1.2715894022100471
RM17	0.5175071297068672	16.12467036217893	6.0153968639863455	4.6966112723202535e-5	6.534086916786156e-4	1.2620039420182234
MTX2	0.34927388546316424	16.360089296562407	6.011491665543724	4.726127075792673e-5	6.551709495265529e-4	1.2554301221273825
RTN4	0.27610316444249505	18.811319400836744	6.0059979903739285	4.767980135716518e-5	6.597968241186363e-4	1.2461788320529923
ATS15	0.5652763044891586	12.672383752614916	6.004053488481353	4.782887604632284e-5	6.606841367890813e-4	1.2429033296569845
CRIM1	0.5394011569936593	12.815815821534324	6.002015897345216	4.7985614634619244e-5	6.616739805202728e-4	1.2394704680743995
ADA	0.4795787003729539	14.00478173449889	5.993833954813294	4.862047062486409e-5	6.685237458256663e-4	1.2256801437998188
OSTP	0.5738777371846117	13.611814494554427	5.993022965607228	4.868387761769594e-5	6.685237458256663e-4	1.2243127601077344
MCM5	0.4321177692216039	15.384150778206006	5.992302819818195	4.874025509620069e-5	6.685237458256663e-4	1.223098469834289
DHB7	0.4761329706216693	13.107346533434784	5.989343240167377	4.8972672816134584e-5	6.703927597278839e-4	1.2181073678215117
SMC4	0.31030961375009175	14.881251241513038	5.977720112355153	4.9896807082185024e-5	6.786671242036049e-4	1.1984943595047302
HTRA2	0.38151506535859864	14.332837715979913	5.977313531658189	4.9929464388942146e-5	6.786671242036049e-4	1.1978079583663952
FXRD1	0.4847907928499143	13.403237321543305	5.972142528112059	5.0346779460809125e-5	6.821374631824261e-4	1.1890761657886557
S35F6	0.5585107765985368	16.14071314381953	5.966889979275874	5.07744403191958e-5	6.855430943791419e-4	1.1802029610675628
UGGG2	0.4955592625247282	15.668815545504485	5.9615641319865675	5.121197949700346e-5	6.9025227824644e-4	1.1712021108260071
CNDD3	0.682739209182556	11.525734549784197	5.9597577530228	5.136128139164719e-5	6.910669297280972e-4	1.1681483995157294
CISY	0.488209437680616	18.502005300977	5.949115931419509	5.225021587081277e-5	7.018133485791207e-4	1.1501492543044858
PD1L1	0.7376563096899896	13.419506200418693	5.946114559988224	5.250384695978777e-5	7.040041686314991e-4	1.1450700802314522
CERT	0.40773042815840377	13.971209807133325	5.942323312253855	5.282608206338216e-5	7.070167611826969e-4	1.1386524651422736
CELF2	0.9151772878453022	13.895977901284988	5.929838743012951	5.3902010362161914e-5	7.16574247156467e-4	1.1175055037334705
SH3B4	0.41452489835324147	15.684615702327985	5.9199936475525625	5.476673935432632e-5	7.268275289395833e-4	1.1008145148707094
OPA1	0.3051950384515107	16.89502989415991	5.912720888377792	5.541490937847402e-5	7.329281466605314e-4	1.0884761321708272
FUMH	0.34229447860066275	17.059038872968735	5.909307653520249	5.572188837221657e-5	7.35737055807688e-4	1.0826830406072077
D2HDH	0.5723384044832611	12.990888448281988	5.899264303801307	5.663559925631851e-5	7.427572603986326e-4	1.0656278789438574
BMP1	0.53690835369026	13.35149845139196	5.894928048704751	5.703496244153944e-5	7.46735526780896e-4	1.0582600267864937
MFR1L	0.4207250914830499	13.770325732303311	5.8595971608890585	6.040153244156473e-5	7.8160185989692e-4	0.9981335385820884
SPC25	0.47215504013704207	12.69612566385896	5.846739002541376	6.167813395596415e-5	7.941570327409489e-4	0.9762095076904291
GALT	0.31762087397909566	13.41632950528256	5.843387807462116	6.201549697582252e-5	7.971810247619369e-4	0.970491824618847
TLE4	0.4713888285623915	13.516690852004754	5.837938137943501	6.256826689189221e-5	8.029155362498061e-4	0.9611905654013544
TUFT1	0.7736393915799694	13.416923055387883	5.836959409445598	6.266808930225438e-5	8.029155362498061e-4	0.9595196894256297
TMM70	0.5336917152931556	13.5022941853085	5.8329773384883445	6.307596034538018e-5	8.068120782993777e-4	0.952720202597007
EFTU	0.3520385695152029	17.64467950143505	5.813776467011815	6.50822413149089e-5	8.297452306656501e-4	0.9199041996412429
UAP1L	0.3333003931392244	14.693412595137877	5.811642256016078	6.530935514075716e-5	8.312779949749074e-4	0.9162535721149077
DMAC2	0.5335807774537954	13.676495918319047	5.802422490599525	6.630011201563348e-5	8.425097567738261e-4	0.9004758506235255
SOSB2	0.48313173811754523	12.529049739674269	5.801159369126791	6.643707424594875e-5	8.428729631496629e-4	0.8983133872726654
BCR	0.36194714173314135	13.627969948168353	5.791626780165431	6.748035966967365e-5	8.534398176740522e-4	0.8819866677564541
ES8L2	0.39124422118479185	14.247834652744288	5.790313965324264	6.762538457667858e-5	8.537704802805672e-4	0.8797372159217662
TOPK	0.7329285412810737	14.041817869818392	5.773856180194784	6.947154042389014e-5	8.756566772716266e-4	0.8515178230062439
CP131	0.2865530022480208	15.500960058059231	5.764428947743072	7.055286271177841e-5	8.869017220556648e-4	0.8353369733182028
FACD2	0.7712914539849495	11.802535214314746	5.7640926161879635	7.059176622765289e-5	8.869017220556648e-4	0.8347594749030609
CORO7	0.41618032447736775	15.066856989833434	5.754188633097722	7.174753748648168e-5	8.999687081167225e-4	0.8177470149264412
AATM	0.4046692969265769	17.77127857251548	5.7300744852306	7.464563308944044e-5	9.314965731556711e-4	0.7762701041184421
SPDLY	0.6393779365453558	13.653235948580509	5.717354962004833	7.62236574971362e-5	9.439353254064143e-4	0.7543607864767736
PICAL	0.4488544488854851	16.71729434156944	5.707986929471822	7.740829964291041e-5	9.525385226628391e-4	0.7382105272326207
CDK6	0.5648358641004206	14.231720266014657	5.704489495645784	7.785552030081587e-5	9.565282486247157e-4	0.732178022777001
ODO1	0.3410097039867104	17.153563057635562	5.702314919870575	7.81349548427393e-5	9.584472299873556e-4	0.7284264073957303
KCRB	0.5799351670015847	18.72638490493736	5.671238366618251	8.224560290020527e-5	0.0010009766099450647	0.6747434770055527
NEBL	0.7835810421392618	14.369995858841266	5.668679732841554	8.259402771567663e-5	0.0010020953671528686	0.6703178345155774
RM03	0.43729870292441575	14.435497586460192	5.668670898512575	8.259523342484104e-5	0.0010020953671528686	0.6703025523530375
SURF1	0.4335092422720129	14.814459845634392	5.663929885632813	8.324496390998177e-5	0.0010078178216461628	0.6620997547917362
PLSI	0.5975960993990334	14.249853733685919	5.663340783764277	8.332607166239972e-5	0.0010078178216461628	0.6610802939092757
MCM2	0.3638853413111307	15.7009038197129	5.644401006087491	8.597847330515736e-5	0.0010376629249060868	0.6282796866920233
NAC1	0.5984063293711108	12.429781117038306	5.6163961511385745	9.006416642962229e-5	0.00107924348586005	0.5796922517907728
ZN462	0.40640261987384035	12.451115707851828	5.5975867815407945	9.29224659214748e-5	0.0011117815653404763	0.5470001038321506
S4A10	0.764749930441105	11.207171925055915	5.592150713503931	9.376617419454679e-5	0.0011201528981735643	0.5375430438405022
RCN2	0.3414467242839647	16.811433861802808	5.589793278176528	9.413455966348101e-5	0.0011212513060146812	0.5334406240766025
CEP43	0.45441468188588957	12.80445062509658	5.589022711471581	9.425530200320913e-5	0.0011212513060146812	0.5320995205079395
NRG1	0.41896331896245353	14.138836514987991	5.588797345310642	9.429064602463694e-5	0.0011212513060146812	0.5317072756445196
HDHD5	0.34306894697166135	15.62149647577374	5.584020450173877	9.504308755840691e-5	0.0011268598124529168	0.5233916100600933
ACADS	0.6121308397136445	13.531380178788043	5.5832258841233875	9.516885571860158e-5	0.0011268598124529168	0.5220081282830744
SYSM	0.34330616180505424	14.784626976481775	5.582143175303222	9.534051414347728e-5	0.0011268598124529168	0.5201228036389001
AT2B4	0.33945471608047306	16.842254032643062	5.579849378926632	9.570526017535597e-5	0.001129438252479125	0.5161280947754712
HCDH	0.4304850254652422	17.1779963659628	5.572313902432337	9.691385970485442e-5	0.0011385182581943396	0.502999950737598
HKDC1	0.6665248937052959	16.43809628818659	5.5577739094613525	9.929143236346198e-5	0.001162935948028078	0.47764744441671425
PSF1	0.7983925178436266	11.203382376484292	5.552438074910579	1.001792430543571e-4	0.0011715698845620078	0.46833665924266477
BICD2	0.2534214622811101	15.224692427856127	5.551152866094773	1.0039432772552139e-4	0.0011723223524345043	0.4660934668313885
DPOD1	0.2642118216619476	17.598362794900222	5.536836092116603	1.0282335130583364e-4	0.001195302246794422	0.4410903430038111
ODO2	0.3229722778667738	17.694942665767776	5.533657705953061	1.033709289219275e-4	0.00119987420033706	0.4355358712456727
KIF2C	0.5768920079413464	13.200212947275174	5.530693405686951	1.0388438331254583e-4	0.0012040370328191786	0.4303543301928361
NALP2	0.4835288153152108	13.143932280571592	5.529686976163012	1.0405931801281239e-4	0.0012042698157524432	0.42859484688656835
MALT1	0.5234951453523423	16.149589044586396	5.526093061110202	1.046865305220704e-4	0.0012079334538132663	0.4223107206502519
MILK1	0.41502208509813177	14.349067706874386	5.52309009632257	1.0521365370718869e-4	0.0012122171627863799	0.41705859297236714
ERAP2	0.456731572847891	15.310879207929968	5.504709338967535	1.0850142557025358e-4	0.0012464041161888658	0.38488512881484205
UAP1	0.32758251397931276	16.21143745973724	5.5011958666943	1.0914206627607548e-4	0.0012519142321962228	0.3787301288307141
MCM6	0.34309504909988403	14.736713442214914	5.499272826638832	1.0949439041896794e-4	0.00125410585314921	0.37536060601445875
NEK4	0.6746882992648893	11.785465849642643	5.497443364404754	1.0983067819783963e-4	0.00125426311944875	0.3721545979539176
STK26	0.7469545649489877	14.653605440861353	5.490384536939024	1.1113841196710326e-4	0.0012673364074313226	0.3597803637139343
LDAH	0.5372112207037627	16.113575782673074	5.48687584850358	1.1179451029266664e-4	0.001272951546919573	0.35362714503780524
RM10	0.8052515941309023	12.175758303882295	5.477459137248339	1.1357553874003604e-4	0.0012894554230383362	0.33710499180994447
NADE	0.41391334435650645	14.443475630005366	5.4691560754252375	1.1517064292927321e-4	0.0013037585008165323	0.32252715988046177
XRP2	0.5247375840873885	15.828211531978322	5.446833231121427	1.1957674655416871e-4	0.0013419168224412265	0.28328983000718466
GALT5	0.4502562467405642	14.964304534448639	5.443039190498953	1.2034303358280114e-4	0.0013466298880193445	0.2766144934050594
CRYM	0.832206700780932	13.336464434418595	5.439280802681713	1.2110720065019583e-4	0.00135323376358703	0.27000003366741154
CEP97	0.4190502133289694	12.88384308398584	5.425902850959958	1.2386881369199525e-4	0.0013801257365080905	0.2464409756192829
DYN1	0.386518467436442	15.098311218141287	5.419993717882333	1.2510959605306147e-4	0.001389967612149513	0.2360273578132901
LMF1	0.8578899950185335	12.614381792046496	5.392107002059851	1.3114358916403534e-4	0.0014507876144078276	0.1868215937049147
STX2	0.42076873914772256	12.504500750648043	5.382549458422768	1.3328118695957113e-4	0.0014723406121940122	0.16993422348798148
NNTM	0.5040223856284181	16.476202938201958	5.37978185954726	1.3390697359064708e-4	0.0014771553668290246	0.16504190328973145
OGRL1	0.6501559124017428	11.109521068289183	5.372791632566245	1.3550130154939535e-4	0.0014926255271241469	0.1526807792340712
HINT1	0.4305907519307025	16.388744763555728	5.369932753953489	1.3615907601586166e-4	0.0014977498361744782	0.14762347992174796
HEBP1	0.5021657294260484	16.546837553469636	5.349641953106725	1.4092486875456084e-4	0.0015436235271890418	0.11169915445234047
SHLB2	0.32619719097168814	14.932967920014146	5.3322616164807934	1.4514607226283238e-4	0.0015809537870981056	0.08088557800081198
AT11A	0.5970923398446385	12.61144518900043	5.325322807874401	1.4686814056520613e-4	0.001584179652115961	0.06857293497015426
ARHG5	0.3740838241568335	11.74491706784383	5.314000023027278	1.4972434532461873e-4	0.0016068045618443105	0.0484678434074457
LAT1	0.5273765682578007	14.820603338679593	5.309914546820267	1.507691557213264e-4	0.0016128359340368025	0.04120951337675116
DLK1	0.8081530009552902	13.010901901633533	5.29749756989402	1.5399179382579863e-4	0.0016450469513505988	0.01913619092218699
THIL	0.2925206005322079	17.0539282774414	5.278408976778889	1.590874140451067e-4	0.0016925072763731802	-0.014835450320433097
HAUS8	0.3914699585717961	17.38222658534171	5.275159549248137	1.5997228007764253e-4	0.0016995962051418387	-0.020623022208361874
NGAP	0.28011378390577113	13.7326526660803	5.269375656706326	1.6156009465414907e-4	0.0017117886323233206	-0.03092806371275092
TSTD1	0.43523347038120763	14.972349082987748	5.255582604717999	1.6541358868154003e-4	0.001747855270620023	-0.05551999924237805
FMT	0.4807808085503642	13.056150741628802	5.252498907426825	1.6628820119980357e-4	0.001754712809675539	-0.06102128992382827
SYT1	0.7210747185911828	11.692451603425416	5.243403206619583	1.688962844826115e-4	0.0017798189761805822	-0.07725495674983218
ATPO	0.3728638563957908	17.883711117463676	5.2191675282640615	1.7605680906424828e-4	0.0018427911226011559	-0.12056089804675452
ULBP3	0.36957914340684556	13.328990781805002	5.202924240393659	1.810332663779838e-4	0.0018872596683935392	-0.1496268838127648
3HIDH	0.5620908802587727	16.547411402826704	5.197192568864927	1.8282423257496224e-4	0.0019008343004485043	-0.15989112754480495
CCNB1	0.6274101644986615	11.20074480442726	5.18594311837098	1.8639344925711038e-4	0.00193277580649673	-0.18004853784006336
RM45	0.29210684191510117	14.873003778992992	5.178609204508352	1.8875954765138107e-4	0.0019511905278210596	-0.19319838397913713
DMB	0.7824978402714489	11.789003361759276	5.178109174932987	1.8892200944442046e-4	0.0019511905278210596	-0.1940951909797901
EGLN3	0.638612895721052	13.403276513056634	5.1741547058464645	1.902119985144683e-4	0.0019605607193888034	-0.20118866126325408
GTR3	0.4746804766610236	13.978637522040023	5.164744171942602	1.9331900969367673e-4	0.00198605275876846	-0.21807697969525197
CLAP2	0.29597845794596433	14.333230892928913	5.149876275284419	1.9833649549079688e-4	0.0020322304682897593	-0.2447816289001059
TR61B	0.44289968755638437	12.04758873430095	5.144290720230886	2.0025649343009233e-4	0.0020492036176392473	-0.25482109083745375
PODXL	0.44953686944463306	14.102354697520093	5.137076994543375	2.0276497114209472e-4	0.0020721460979922085	-0.26779273968646145
CYTSA	0.2807290140107377	14.905685357664305	5.13631581584222	2.030315709760689e-4	0.0020721476738594325	-0.26916185906413137
LDLR	0.26520524684504865	14.958420089303782	5.132504598297919	2.0437195849609926e-4	0.002083093998983177	-0.2760181092398435
TPX2	0.7676370228021944	11.489188057846452	5.13171849199533	2.0464957779432177e-4	0.0020831934116576447	-0.2774325108953972
CADM4	0.5043830732601168	15.21204066084431	5.126079627039145	2.0665258101374172e-4	0.0020980902383079232	-0.2875804743772825
SHB	0.5911847226541294	13.310045496915146	5.115818167072625	2.1035036530314284e-4	0.002130071342399143	-0.30605753391423907
TRI18	0.4382757210443218	14.057704640867989	5.114127901978602	2.1096606936836306e-4	0.0021335281163559943	-0.3091023142724234
T179B	0.4023059081807561	14.594405082658321	5.085810560356274	2.2156605088539055e-4	0.002229132183357933	-0.3601642659243316
DUT	0.34816639751887096	15.699075783954335	5.079215168092349	2.2411390482598127e-4	0.002248946887524718	-0.3720711959280276
UBP22	0.8928202591722664	12.403442641465805	5.072310680502731	2.268139941040441e-4	0.0022701833103566937	-0.3845418325497585
RGRF2	0.46280555139247104	14.3413973411629	5.0690653178946965	2.2809485917349884e-4	0.002279986463522191	-0.3904054955034013
RB6I2	0.34085243661173753	14.87086248843153	5.06760685481207	2.286729383499176e-4	0.002279986463522191	-0.393041037819331
MACF1	0.25494602476620704	16.673123288701568	5.054775778749483	2.3382514929316174e-4	0.002328371557045991	-0.41623880607552266
ANS1B	1.3947423806841004	10.985256401078681	5.048049226198836	2.3657445970241709e-4	0.0023497312555628325	-0.42840796202397513
C1GLT	0.37988705122282923	14.644379307528885	5.039899899644749	2.3995059996924107e-4	0.002374167704784717	-0.4431584235872448
RAB2B	0.29660763242657245	14.14305777950546	5.037005742372919	2.4116168346859977e-4	0.0023831186941998734	-0.4483988427921064
VAV	0.568263610207399	10.616136035728703	5.029091458833593	2.445061936292852e-4	0.002413102370374303	-0.46273430809931426
ML12A;ML12B	0.36665955489339097	19.561376686233377	5.0246986294674185	2.463834407874413e-4	0.002428547552603208	-0.47069447490997085
SYAM	0.27757180016330923	14.87532096674122	5.0204138711010495	2.4822901077244884e-4	0.0024405524864441652	-0.47846104372884923
ODB2	0.27649133028278255	15.655033745616947	5.015998341137228	2.501460197682739e-4	0.002452228609190888	-0.4864669566421753
HELLS	0.5571713808863772	11.859212017992176	4.995448245223238	2.592734457860196e-4	0.0025341417915917424	-0.5237575999453945
CRACD	0.2855777534237622	13.92486730881859	4.995218903349629	2.593772490815259e-4	0.0025341417915917424	-0.5241740533539545
FKB11	0.40167819569429486	13.456380048633822	4.978624966070564	2.670042374132918e-4	0.0025923744748603877	-0.5543229897814115
VDAC1	0.2908612618692178	18.13325579640557	4.972388014810849	2.69931108421329e-4	0.002607769230053013	-0.5656631443486697
SFXN4	0.765261805062808	12.76131807795808	4.967741686403367	2.7213328828493903e-4	0.0026225286034596913	-0.574114191187669
STEA3	0.5494404743785061	15.585075418363438	4.964225160745445	2.7381244717182655e-4	0.0026289375329077718	-0.5805119768689186
KHDR3	0.30330391423973296	15.871322435010157	4.959561392455643	2.760561173117618e-4	0.0026454117674701598	-0.5889992508314936
TRPT1	0.5350182821152558	13.391959015867444	4.95924585429709	2.7620860938482316e-4	0.0026454117674701598	-0.5895735699661868
ITA4	0.355767748740171	14.5679525260935	4.958213239866219	2.767082621970255e-4	0.0026469374601553104	-0.5914531402374497
CDCP1	0.3752482310370013	15.300311232512485	4.936813200633211	2.872782359336437e-4	0.002727915556600668	-0.6304338621448169
STX3	0.316246055404901	13.362978878678996	4.930486688650687	2.904830835045112e-4	0.0027487560142230596	-0.6419680607896989
MPC2	0.6278290162449063	15.806627533457684	4.924198482889756	2.9370550316659054e-4	0.0027753920997892765	-0.6534370600131529
INCE	0.5745612118393703	11.901032582539843	4.923207443961284	2.942167573789909e-4	0.002776849177350015	-0.6552450278236348
MANBA	0.2874127352157656	14.401339135883948	4.914222134596659	2.9889465333148826e-4	0.0028073716412548117	-0.6716422934410566
TMOD2	0.45019027475156287	14.616705980137084	4.909161973850402	3.0156313728627737e-4	0.002828409638969734	-0.6808807026308834
QSPP	0.44227550077674255	13.780814089595914	4.905047962392625	3.037509762450182e-4	0.002836171521154225	-0.6883939054324477
ALPK2	0.3042318870087811	12.720586830422699	4.90498544904456	3.037843483504525e-4	0.002836171521154225	-0.6885080854219732
G6PD	0.437233377852896	18.09906159357706	4.903994242988965	3.0431400474505166e-4	0.002837709850002718	-0.690318573690825
OSGL1	0.5559992296334083	12.896215477962354	4.886658222002726	3.137349550022814e-4	0.0029055089087749453	-0.7220020845216446
TMUB1	0.6747286023440066	15.451828574613529	4.882959971752281	3.157837689532436e-4	0.002920155019202587	-0.7287655397767798
CADH2	0.5375343616699376	17.559218942301946	4.859500483431494	3.291093141019668e-4	0.003032562957074639	-0.7717054482123675
C1TM	0.35647145556019144	16.645880496948035	4.854113910416833	3.322509472037663e-4	0.003055535143219492	-0.7815738441506621
ATAD1	0.3360112031929085	16.23703940753557	4.853240559460968	3.3276325260649505e-4	0.003055535143219492	-0.7831741663000322
TAXB1	0.43509928784294255	13.39242142217186	4.838488672075805	3.415421757071749e-4	0.0031322800713145037	-0.8102185302005127
TCAF1	0.3763433471288589	14.201270062932348	4.83663962349724	3.426594534003774e-4	0.0031388251697228916	-0.813610099011056
CND1	0.3113340138812314	13.61905055907642	4.832738250367398	3.450293496608224e-4	0.0031568155909555474	-0.8207673602516898
TM245	0.3725541835511745	15.011794677724877	4.827204163077291	3.4842037320550155e-4	0.003184095467002568	-0.8309228678873612
CPT2	0.33562196619699514	15.576264309164104	4.825377439466152	3.4954730923713413e-4	0.003190644863776047	-0.8342758157633172
PDGFD	1.2385624779375046	14.188776616736035	4.8245252059267445	3.50074364641159e-4	0.003191709652771739	-0.8358402176301762
CHAC2	0.4282496888520946	11.816421578472148	4.823590596959149	3.5065331624294175e-4	0.00319324454381892	-0.8375559260243426
S20A2	0.324151532593928	14.028767620190811	4.812564610549635	3.5755924556698425e-4	0.0032447354174730885	-0.8578043019168797
COX20	0.3858217622497725	14.962371621879509	4.811098858117447	3.58487905582615e-4	0.0032493711441911387	-0.8604970721575178
MASU1	0.42633690482992903	13.282019471187045	4.8086367198575894	3.6005350656753433e-4	0.0032559722332275746	-0.8650208698592152
VAMP7	0.46900993319732415	14.889952112527483	4.807646201509292	3.606853552035432e-4	0.0032578978018791586	-0.8668409855499393
RAB7A	0.29698453239772327	17.122552245927256	4.8069020040327715	3.611608362456436e-4	0.0032584081478913805	-0.8682085494362504
MKRN2	0.3325776107973804	15.156024143843338	4.803524816440958	3.6332679944662644e-4	0.003272232589059551	-0.8744153691104364
FGD6	0.687929470063107	10.807059724775904	4.801023247908114	3.649399026418758e-4	0.0032786697237707973	-0.8790137403107918
P4HTM	0.3263313097302492	13.918698208842049	4.800786481875204	3.6509296396881966e-4	0.0032786697237707973	-0.8794489987172183
ARHG2	0.3018108068811495	15.71945369134778	4.789933693447152	3.7218118535380123e-4	0.0033269575614902434	-0.8994069156165434
CEIP2	0.25797954091875286	14.62224029971755	4.771230730671491	3.847347792087487e-4	0.00343128713062665	-0.9338317531964915
SUCA	0.4139102097206204	16.86750144308574	4.7703238019709095	3.853546121067202e-4	0.0034328783715394766	-0.935502038169437
COA3	0.6541946878537348	15.625274599708028	4.762410213398242	3.9080739885888045e-4	0.0034774704129582534	-0.9500802929245724
PBX3	0.6527886694175746	11.843770069548707	4.753073279939055	3.9734436267133e-4	0.0035315966954227807	-0.9672894613263594
GDC	0.45976138317297705	13.145869243726061	4.746794375314967	4.0180425771194094e-4	0.003567159488842197	-0.9788676630308446
MTX1	0.28026741774146546	15.360639614642334	4.738285069172759	4.0793169990262327e-4	0.0036174285406416202	-0.9945655629101395
