"ProteinID","female_1_imputed_intensity","female_2_imputed_intensity","female_3_imputed_intensity","female_4_imputed_intensity","female_5_imputed_intensity","female_6_imputed_intensity","male_1_imputed_intensity","male_2_imputed_intensity","male_3_imputed_intensity","male_4_imputed_intensity","male_5_imputed_intensity","male_6_imputed_intensity"
"PLOD3","16.9826705537568","17.075698495329","17.1354487759808","17.0189499384365","17.0738277629258","17.0821698365084","16.8096048618512","16.8260891310904","16.7935017074595","16.8639079694845","16.84702063209","16.9448721686177"
"EIF4E2","13.3469291961032","13.1717069188235","13.5923752760031","13.6680761216724","13.5603686622868","13.3751752207998","13.6916017722177","13.2295353515636","13.3850265167902","13.4928921637973","13.5742742070336","13.6712646195037"
"CCNT2","12.167101345401","12.0111643458377","12.1640332536047","11.9618077913991","12.1796914256371","11.987253351725","11.9958731236047","12.2626880141249","12.1437020768579","11.8782310467186","12.3664998078178","12.127107674277"
"DIAPH1","15.1125372470371","15.2580286035052","15.4374497455899","15.3737284059516","15.2828205727742","15.3211741461122","15.2691632137112","15.239568696537","15.2788632153955","15.3750699850882","15.2214700636834","15.2860017721908"
"SELENOF","16.6211361132746","16.3917554378256","16.6179122124004","16.423718330194","16.5258205237925","16.3471213072555","16.8967462867456","16.1894713301848","16.0074281058721","16.4258666087266","16.4499884895257","16.809228021644"
"TSPAN3","15.8304335034409","16.0965010400215","16.0529564360102","15.3221499767196","16.1026462402861","16.1035869726702","16.3176175274845","16.0577485181474","16.2971240523806","15.9172764996292","15.6510853357269","16.1114107963368"
"EXOC3","15.3534501125285","15.6983221326048","15.7626934677544","15.6927816635708","15.6055344977702","15.6398409295677","15.8416282258652","15.95780716059","15.8364325830907","15.8470181844567","15.6960193597387","15.7008921150361"
"PLIN3","17.4306567229967","17.4764614333939","17.8179392221243","17.9491541655032","17.9416437139544","17.5634942204305","17.8160899092085","17.4111882124468","17.4948712061045","17.864482402697","17.5941714960885","17.7386398708798"
"SLC16A7","12.8260638001693","13.0237301002971","12.9822289005223","12.9190700137128","12.9932550855087","12.8206935488959","12.5247155527426","13.1191616117627","12.9311216108798","12.848182788716","12.7328479017073","12.6311907002962"
"JAK2","12.0650693884158","12.1116638660199","12.0336845351375","11.7944889740437","11.8224194635079","12.1896917704773","11.4886987644561","11.4645049091319","11.5191349569926","11.0019710875099","11.7406282604243","11.7755485554642"
"PRMT3","12.7523701922031","13.3043798444149","13.1083741682171","13.1980029565212","13.0183514660452","13.1786788546652","13.1240696014028","13.1353164989893","12.8899430934029","13.1111650195188","13.113214730757","13.0753220355882"
"PEX10","13.4955302840472","13.8564644357341","13.3988906256172","13.0659663811987","12.9556789645377","13.7344344320757","13.2171170922403","13.3383603416195","13.1634059569442","13.2673909524741","13.6774443759439","13.2440813341969"
"KPNA6","14.890986203998","15.2197735508929","15.4166886881487","15.2284166335156","15.1720641325176","15.0426127056118","15.3230160458159","15.1682020062373","15.3046721701113","15.4402203279144","15.1217439489801","15.2510422268063"
"SRPX2","12.0282963281955","12.4921936924511","12.5679822109585","11.9135214992176","12.611854753888","12.0957892928356","12.9671073504984","13.0330925755237","12.7267460857066","12.737807155587","12.6861590722971","13.1319035709924"
"UGDH","16.9513074845954","17.1079628365845","17.1107381732146","17.1022012795229","17.1175112108286","17.1999023480319","16.853260814883","16.7235009678764","16.7033358546704","16.8501868376458","16.7978767996065","16.8145824659063"
"TPST2","12.4361857890662","12.4022446552541","13.0196376360323","12.4824071524344","12.8334218308328","12.7556449686445","13.3675922103883","13.582612451267","13.214791137597","13.3749036291121","13.636114784262","13.1574937871692"
"LPXN","10.1927736326858","10.198985183575","10.2652985798837","9.66956363567792","10.0839579301622","10.7702509273949","5.64385618977472","5.64385618977472","5.64385618977472","5.64385618977472","5.64385618977472","5.64385618977472"
"CTNND1","17.9237859158436","17.8766068723927","18.0474221700718","18.0983559865909","17.957379822512","17.8815800265785","18.1896460251302","18.0951961079141","18.0417607372661","18.1289508851318","18.1277575993289","18.1228178862027"
"ICMT","14.8224762281599","15.1046683642138","15.0610167200583","14.5921416468533","14.7298862327868","15.018617484425","14.7618680337672","14.8360651528662","14.5988725090149","14.7960497514758","14.9591371060391","14.8940456315261"
"SNX2","15.6312282222595","15.6537799575092","15.7882263746288","15.8797244300179","15.897110405449","15.8307998952674","15.8991161389334","15.9159657176674","15.7974310206975","15.7478546783083","15.6845240035419","15.8504945302771"
"DPM1","16.6090084355823","17.0413276119274","17.1156228396873","16.8066754797568","16.8602019173918","17.0232128945957","16.7728944430492","17.2162343078744","17.2000556631267","17.1490722858716","16.936925437268","16.9425717758235"
"USO1","16.5255101038471","16.5430333311197","16.6081494001871","16.5942050353853","16.6810736610069","16.5182505069322","16.4877364243046","16.3902462221684","16.3993697258126","16.4758189111545","16.4257568125256","16.5100671872749"
"MRPS14","14.4022793022051","14.4743206915867","14.6500644352102","14.5359192931862","14.5570627643062","14.3528296845081","14.7372790363317","14.7638918423186","14.6723590401244","14.5385769619205","14.7921751473204","14.8092807851991"
"TOM1","14.9725086799913","14.9660412418317","14.8550387779166","15.0883079228175","15.0955824578492","14.8130446276301","15.1102957015876","14.9027613643483","14.9242093993111","14.8290190514961","14.9401392150694","15.1426734911566"
"CCDC22","15.1588581625169","15.1638815640032","15.2032944668651","15.3746693402083","15.2620911740121","15.2986712016217","15.2723819280388","15.130663060916","15.0451965319055","15.326489176833","15.2421730046848","15.3613749700912"
"PQBP1","14.679106181912","14.9817857744354","15.0268043810608","15.3215194612775","15.1134573098241","14.9265554489749","15.3312948639795","14.9080970331733","14.9711348641942","15.2451218536624","14.9324823714401","15.2677267086815"
"TIMM17B","11.834403891204","11.5419532637266","12.0951596311352","12.224040877335","12.1374298757721","11.7308352227507","12.4065186006904","12.6458002634324","13.2031598529994","12.1248030697455","12.5769141624258","12.5338309866112"
"PRAF2","16.5844795843468","16.9936018374457","16.8717488538208","16.344653069445","16.3701407762749","16.8201415579867","16.8813888382678","17.0353468316587","16.9945854693312","17.2798644521497","17.0281650780182","16.6855974659269"
"DKC1","15.8811522076506","15.9832007155771","16.0236049309997","15.7900277037927","15.8669408098352","15.9897514925354","15.6488294144378","15.9372634619397","15.8395851816809","15.7674913504059","15.8459481710882","15.8483270754612"
"EIF5B","16.1829665224123","16.3313438548972","16.4311417182243","16.4139980745459","16.4353658696524","16.4687894801111","16.3440982174071","16.2651864813136","16.2378037400355","16.3438710132798","16.1829083460974","16.331147881244"
"TRIM13","10.9211179327395","11.4654031486091","9.33459104726363","10.8978378946909","11.774247595025","11.1114897044182","11.6128869223974","11.7541400793844","11.7765769657618","11.2167216110161","10.8779303692166","11.402313948324"
"EDF1","16.8388961391667","16.7710896398389","16.8569847174686","17.0341863919979","16.9801395776392","16.7964452590619","17.0958193679638","16.8212881862166","16.9795591689621","17.0201661106326","16.9436938185923","16.9443917925799"
"KIN","11.432040732583","11.5547950732637","11.7240234922244","11.2643956825518","11.4075439533516","11.8027142576429","11.5137423978092","11.6023787460394","11.7476601283683","11.3472947045452","11.7370867529199","11.3290619125823"
"DIAPH2","13.3074427562521","13.0506581369219","13.1391708041863","13.1783831930111","12.9015419700886","13.0792030841199","12.8418945180761","13.1936516369915","13.1253198278826","13.0922963165096","13.0631473074767","13.08842387578"
"DNAJA2","14.7094338864777","15.0101915193704","15.2570415661161","15.4278431492469","15.3893691783451","15.058913413265","15.4681721754602","15.5195717576264","15.4149824637808","15.6660741766924","15.0049051274277","15.4021560352282"
"BRD4","13.8393514362838","13.6854058347861","13.8290190514961","13.8750293598687","13.954759753097","13.6690179045901","13.8168236703708","13.8113345511863","13.8688514855352","13.9713908702261","13.8843422582957","13.9087397415791"
"CUTA","18.0474328210014","17.6901753500003","17.9734507383537","18.4513680929861","18.7715603954488","17.4157005120084","18.7439468560205","17.7842322517107","17.5673842419216","18.7566507878114","17.7149900202387","19.0466923941569"
"OPHN1","13.0810040135289","12.9352700427409","12.5214016874313","12.5478271846838","12.6591262684194","13.0123032834874","12.1781108194507","12.0392103787762","12.3710060938867","12.0288073993114","12.8272176440703","12.1276558474513"
"CTSV","11.4442177281496","10.2474409964137","10.8656275179394","10.849037538319","9.64932252309179","10.6146415611829","10.158186503725","10.0673499018891","9.32725816581829","9.83760874152444","10.7989811174421","9.72067424210147"
"PFDN1","16.5965595857371","16.563032374467","16.6282604066986","16.8217490733467","16.7927902943011","16.5035695549105","16.7549788156915","16.4818593325327","16.5061665407233","16.5764991090723","16.4987946807017","16.6299115274205"
"PPP1R11","11.1597199971932","11.2151507380579","12.4591241934756","13.0192136742442","12.7870434594611","11.8579382422165","12.6422773785039","12.127662295308","12.1470108986736","12.627296759607","11.3921832373124","12.6444534320508"
"RNASEH1","9.38805389057581","10.5102202118728","10.4022979579109","10.0241423458978","10.2444708736506","10.0267447402218","9.2480319152281","10.3553731221352","9.72871473892135","10.0664390554112","10.4636469767052","9.71987990399109"
"NBN","13.0581625759149","13.3768308238353","13.3696109771198","13.4200128299908","13.4121861002832","13.3355299275708","13.2970308839622","13.412358137209","13.2315362107462","13.3407541868617","13.2921778163198","13.2897163332309"
"NOL3","14.3478635504962","13.8495419354515","13.6054216424207","14.0223764830447","13.7805192628487","13.7292171063253","14.150810334232","13.0672040893276","13.2166140092414","14.0206761633827","13.9272224027246","13.8569117920839"
"DTNB","12.1040188072635","11.5130169281748","12.0404472717101","12.1574985240754","12.1329494976098","11.5803245285346","11.9148335686842","12.2199398897881","11.9249052665083","12.027722884286","10.4380968462466","11.3758974059071"
"RNGTT","12.7052263022694","13.1520930829682","12.9949367617625","13.1835469935364","12.7948767890167","12.8172255183021","12.9055167514749","13.0154725499563","13.0450565686607","13.0747402309025","12.7557513576997","13.0698474775234"
"ABCB7","14.0105980360889","14.3120107799","14.5202933254703","14.1003995290872","14.0847585701265","14.2930764342159","14.3846286277585","14.8994088514566","14.6716018779894","14.6672058110419","14.440953495342","14.5030927780133"
"SRGAP2","15.091117158292","15.1577732380259","15.3429010910653","15.4325288513509","15.3641243930095","15.2867634955803","15.5910343142781","15.3967686536833","15.3667559138946","15.4944337369803","15.3468703461274","15.5392527335091"
"PLXNA2","10.9392780092658","11.3171921223609","11.9090042478486","11.7205136160323","11.8008068980832","11.9359458682691","11.3007243410392","11.8453841971532","12.1738301413001","11.7782167914294","11.5920551944781","11.0672730065288"
"NOS1AP","13.5576910493585","13.876133200043","13.7919869921477","13.8164937115278","13.7815338920418","13.7933188061504","13.5204099706365","13.7981376177033","13.621067411875","13.7991399357588","13.8618041969595","13.9050860987618"
"IGSF3","11.6262976711766","11.7148636830862","12.0235048743742","11.8000383926239","11.5589993972604","11.5863143937211","11.5823866450021","12.5976522131079","12.1669005645605","11.8483412588029","11.9359974168937","11.3226661601655"
"SDC3","12.7054682390667","12.1806830872372","12.3050585195374","12.4266185700163","12.0872241403395","12.3268030338525","11.1753748947504","11.0817297470919","10.9401226935691","10.8628697816456","12.7254621219239","12.0535322421688"
"DNAJC6","11.2923618988481","11.6345705809586","12.0105525818429","12.143667005392","11.8463875357623","11.364720152153","11.9752783706943","11.9393000507921","11.656751086423","12.1616137508455","11.9048867137988","11.8639190975211"
"FAM20B","12.8109571587378","13.0708136073006","13.1760687151551","12.6032067341587","12.9706308037718","13.0897996915489","13.1268028643868","13.4118022516603","13.4689421745299","13.4536950449763","13.2634071243469","13.1583177748446"
"DENND4B","11.1290769029306","11.5508910476743","11.3540234265255","11.6947800988772","11.6620719501667","11.4450355443575","11.2170913362272","11.7097688007799","11.7313741918397","11.5785944096626","11.7268652681563","11.3026332123945"
"TMCC2","13.4183006509739","13.28093022319","13.4947556021605","13.6396572527721","13.5872383969942","13.240123484034","13.578702897692","13.3265839730626","13.5218335093808","13.6235843264019","13.62633646149","13.6722927352302"
"EFCAB14","11.4694383198076","11.795698774468","11.7150138916213","11.8283943686734","11.9333771518775","10.1813383981836","11.6490136118832","11.3366683378862","11.4413828416529","11.1946583735839","12.2517841733454","11.8587347928806"
"WDR1","18.1896267228609","18.5373207920885","18.4875574448811","18.4859629203216","18.4688149303032","18.6213937143897","18.4180502391432","18.111278334763","18.0015071563596","18.3931180828212","18.3260827112801","18.3509995917556"
"FZD7","13.7982388935746","14.6408944999073","14.0268173461343","13.5606791349991","14.6016315254083","14.6896322298161","13.6983356993809","13.7466717661675","14.0640943492273","14.0540615943425","10.2950797127691","13.4249010991288"
"SLIT3","11.6649894155617","11.7962667870116","11.8682438177046","11.2649058303551","11.2602197685885","11.622793115639","11.2893618793421","10.9483307256815","11.7814908616581","11.3167849727533","11.9022695843434","11.3986795707337"
"LRP4","12.8618390831005","12.7964107832272","13.3148239565798","13.2939026686215","13.2875248170023","13.098229518589","13.2266801141922","13.2933423177887","13.2433287196921","13.3315467995494","13.0580373983566","13.4478710160744"
"ATP9A","13.8848287416671","14.37170859108","14.5871153088997","14.1830925630473","14.1325318605634","14.3122661053264","14.4188079311911","14.6908273699438","14.6842664728697","14.5074292135677","14.4342568213738","14.4003457965347"
"N4BP1","12.4938029229797","11.9522753168475","12.1661944725361","11.7437488861685","11.7446698855656","12.1164836749378","12.1998042178201","11.902164046481","12.2067152534077","11.7813597135247","12.2461616232116","12.2169458818761"
"ROCK2","14.9176284819342","14.9909105552552","15.0755668918263","15.1240647534553","15.1707153242042","15.057035586694","15.1239597105923","15.1247110027775","15.1319051782202","15.1105567150913","15.1109726077829","15.187931942328"
"CLASP2","14.0318907012265","14.1662807912123","14.2573657424155","14.1406780178531","14.1933559478492","14.321878783179","14.4547940747593","14.5513237480148","14.4706207473665","14.4402138380435","14.425530638793","14.5448376844344"
"PTCD1","13.1237867772199","13.4152796305314","13.4997337948889","13.0114072315868","13.0916353794499","13.2193076999311","13.1078562061673","13.2439876506247","10.8594023010324","13.3414910253851","13.6157790479335","13.6192112363501"
"ASTN2","9.37179406545587","9.73900421409392","8.95095825006333","9.7860800878769","9.74232964883264","9.54966147058296","5.64385618977472","7.85672430830837","5.64385618977472","5.64385618977472","5.64385618977472","5.64385618977472"
"CPNE3","17.2056214534024","17.5748743525223","17.5893804987837","17.4583745700804","17.4208237593134","17.6547339127818","17.5747930666429","17.6212720751504","17.5749704117482","17.6465446476344","17.2905408939943","17.512524437363"
"ATG13","13.0004190814837","12.777329297656","12.909302462711","13.2047850873955","13.0668981244412","13.0774983779004","12.866556439085","12.8243442315484","13.1304129001832","12.6716847983282","13.264800297333","12.8448959930594"
"HIP1R","14.2608092990848","14.0178262400066","13.9239216761364","13.8854199319763","13.8852578555123","13.9962704520169","14.0726769462925","14.1454704859506","14.1143117098226","13.9398913726961","14.1418676522008","14.0931369213532"
"OBSL1","13.5330863421676","13.6432474243839","14.0880511366595","13.9996829667463","13.8470475557823","13.653404916747","13.8955374158722","13.7044872797786","13.7813802062064","13.9853082972559","13.697173921152","13.8461269699614"
"RNF40","14.5575235334295","14.5655900362325","14.6125690563274","14.6442675246379","14.4795718765342","14.5284968439897","14.5094904942282","14.6046806290851","14.4566945121944","14.5049120697367","14.6687908249601","14.6762325825426"
"PHF2","11.3344520745432","11.6478046676906","12.2990877887909","12.1470331653086","12.1253940966508","11.9527776416578","12.0984433767002","12.1869437054927","11.7982733257514","11.5731690498739","11.8775295472117","12.1376059842479"
"ZC3H11A","14.1914602502229","13.9387709611957","14.2340015689382","13.9284628574488","13.9988724539943","14.0664087819896","13.9602553953761","14.1385757965998","14.1473082889395","14.0418387929421","14.1455023293056","14.0418559004713"
"CLUH","14.7184793626494","14.8336758079098","14.8604808079985","14.7386306357867","14.7663839692679","14.9190029543314","14.8159085989578","14.8418935355384","14.9018191099758","14.8648342056744","14.6976517749952","14.7169801804345"
"RAB11FIP3","11.5385963606746","11.2022217963979","11.4936903602659","11.6864961500678","11.378880053004","11.7578941561051","11.1001958184666","11.4057530957444","11.6453116756396","11.1422155745296","11.8931384409729","11.6277436162938"
"CAND2","13.2918038263572","13.5260223373849","13.3647639180949","13.5405155473249","13.5077203236362","13.525716548196","13.5153302481601","13.4007593845476","13.4341460325715","13.3713682766301","13.5902712503888","13.5412418457952"
"TSC22D2","15.5520296123405","15.7180030057457","15.9419072983931","16.0685368851051","16.1274160473161","15.6487732520018","16.405819561928","16.2137231877584","16.3208322731599","16.4221354139132","16.1430642806314","16.3000200214145"
"DNAJC13","15.6850115420955","15.8806357879085","15.9264882733477","15.7966733872039","15.7824505440818","15.876653631608","15.8259922751679","16.0722519582891","15.9200946099904","15.872948966291","15.8945335910788","15.7934686853274"
"PHACTR2","12.7300603671907","12.640559022661","12.6626350000149","12.7176999823239","12.5876743960383","11.8973765795459","12.2745412262305","12.324515298555","12.4236622024954","12.2991708055353","12.4589525192571","12.3367798984043"
"PPP6R2","13.0454371686681","13.0705453028101","12.9401869427853","13.1113084963137","13.0413956372545","13.1159149881316","12.9813407281731","12.8553434907522","12.892774266776","12.8656230929881","13.0583706172888","13.0495814219841"
"ADAMTS4","12.3538498025874","12.3507900437995","11.8858603066435","11.6109279379311","11.7572358136151","12.3292020990165","11.191626801514","9.70657595901008","10.4440214557774","10.7076093385898","11.2759906007391","9.90158881928241"
"CNOT3","14.1381517839469","14.0948282066176","14.3762271559352","14.5819831635318","14.6540150079842","14.0734972586601","14.5336947405408","14.3917202016254","14.4173580856543","14.5110175319638","14.2207032905008","14.5859073162006"
"SS18L1","11.736038251915","11.7662431571162","11.9492285028644","12.4123449043276","12.028990374005","11.9998485372479","12.4681327098919","10.8278904591129","11.6256494904653","12.3525869556132","10.2514168272988","12.0176505422643"
"ANKRD17","15.218052329983","15.2395537799496","15.2684031042457","15.3128971326424","15.339147130117","15.4257764781311","15.3783896956316","15.2085849284428","15.1514764277242","15.3283628799299","15.4105838486378","15.2463472175146"
"SIN3B","12.6783602568032","12.4853161250614","12.4181714966152","11.9911568745972","11.9357801637851","12.6727214530265","12.3042258148562","12.8408900152291","12.3195507623867","12.1224106526997","12.4721551862369","12.0819227706985"
"DNAJB6","14.3761389585788","14.3495438649885","14.4074204714881","14.3680971669641","14.2841662085159","14.3830494778227","14.304857516696","14.5244927428863","14.4037443729966","14.2093848238014","14.4617224339658","14.3233433267998"
"XYLB","14.3929814571067","15.0967892636317","14.7577077256704","14.4543828400048","14.8652644734346","14.8718763680726","14.6725855588568","15.1603087135167","14.826205846255","14.6065960633528","15.3344583596991","15.1497034633494"
"LRP5","11.3931061809728","11.388124945137","11.0619516644188","11.0311153227305","11.36272739595","11.0547535311698","11.2234949531824","10.2218476513127","10.873221077386","11.3026617691338","10.0672703275068","11.0859636752837"
"COQ9","13.9314485321032","14.4005192511046","14.4370172757341","14.2690462998568","14.1679590550579","14.2290065291838","14.7218414984842","14.5840111918788","14.7010464934849","14.7427357387471","14.3382906936483","14.6203114804766"
"GGCT","15.3509598939031","15.2179236287817","15.1425618175755","15.2309923657764","15.1785675996268","15.0721116638295","14.7940198019483","14.8811187416025","15.1223184329258","14.9296930012941","14.9401713396673","14.660229932437"
"NDUFS7","16.1004611294573","16.0386746909914","16.1913214427911","15.9068295427687","16.0342358371677","16.1153159998132","15.8005283621537","16.2201005398323","15.9051895423665","15.9673163343857","15.9465887771832","15.9603119659286"
"NDUFS2","14.7061614225144","15.0175348484042","15.0775501158443","14.7790575578259","14.9534462266891","14.9651755192712","14.9211714902646","15.1975315570485","15.0679426766601","14.9324777577319","15.0272192056344","14.9921727189129"
"ZPR1","15.3466695457883","15.1683548094067","15.2167988974792","15.3259870040299","15.2777123861782","15.003421284144","15.1714309360906","14.8639394180623","15.1158971114838","15.2523808564393","15.1586175769453","15.1767302622228"
"USP12","11.7258263471482","11.885116738822","11.9773300162081","12.0288212095319","11.7408053185673","11.9764531426052","12.0547840501524","11.7423725999833","11.968508404806","11.6168933953965","12.02070567581","12.0795314506565"
"DUSP11","11.7650332630178","11.3422524930999","11.8296236454854","11.4608193400506","11.2073560348757","11.4286742230718","11.5960406326711","11.8875747711475","11.0794447824855","11.7455818944517","11.379362120414","11.8502415433544"
"NIPSNAP2","15.5557874020838","15.4460429430146","15.3248204458751","15.4336310788293","15.4331746370628","15.4085685777915","15.6988240183725","15.6946408262149","15.6049585536903","15.6359787974857","15.7213742616919","15.6299086822863"
"SEMA7A","12.4136675920156","12.7568627584327","12.5182867806611","12.3131778156461","12.4754877263737","12.9832982619499","12.9094787368475","12.8082462676078","12.6186768568543","12.6670339041828","12.8375431822029","12.9436027137958"
"HMMR","13.6963590325497","13.3269209758866","13.3713682766301","13.2258626477259","13.2564313276753","13.4905124704272","13.4138923283726","13.2940463132715","13.3748900481855","13.2888949047139","12.9608056195632","13.0219828117831"
"PPFIA2","12.5066522195659","12.4988342510806","12.5546488028522","12.6301396889218","12.5229615249379","12.3903248276461","12.0301498249257","11.9640195110368","12.1232549176101","12.0951365493071","12.2495016360036","11.9431667961618"
"CILP","12.2531176819297","12.3213898016002","10.4505469725202","11.5227237341586","9.83160738714245","10.8960863779577","12.2246318109436","12.275504727766","9.66018507059771","9.90167701397616","13.662256690346","11.2651461823136"
"PDCD6","16.3473393483779","15.9819730274154","16.5597042053339","16.8807673012193","16.7145943414806","16.0894339287603","16.5793041508077","16.2099692287793","16.2714374945441","16.354438799006","16.2495171907909","16.5854657946758"
"TBCA","16.8894445470324","17.0792972679533","17.57933067091","17.8474917241801","17.7942571997565","17.2064802288746","17.9997413149025","17.7330881645033","17.972699384316","17.9815840044396","17.2061367800264","17.9481504642428"
"ATP6V1G1","17.1903648507455","17.1675161516767","17.3658268858976","17.6057688614454","17.5029949183155","17.117003827043","17.9598378360919","17.536429362654","17.4677806547175","18.0035179121086","17.5668864880385","17.8446076986103"
"VPS4B","17.6379267175159","17.7226141095679","17.870069667141","17.9296340615595","17.8758153326707","17.7260717745681","17.8508583043588","17.597288774968","17.5871548740754","17.8382621755217","17.6653289768637","17.8994454363466"
"MPDU1","14.2018405844596","14.7969724339031","15.7986287393167","16.6361997694885","15.4262352661754","15.0192345277372","16.2312718151779","16.1707779055263","16.3036826581297","16.7238342323053","15.1096184776418","15.9042277009548"
"ENTPD6","12.5401498387118","12.7055546352341","12.5717597526929","12.3744173522853","11.9082762697078","12.0363831316185","12.4633072374585","12.326499710055","11.9832857906353","12.1330554939304","12.4119293300991","12.2676060210015"
"ENTPD3","13.8253066473526","13.5129256017246","13.5678729137195","13.7099453802325","13.6277618524026","13.4851374741986","12.5387030491598","12.0303602205756","12.1241019206365","12.4982284249871","12.3888326082698","12.2140276378134"
"ENTPD5","12.6604394217628","12.4972156537652","12.573230601226","12.6442889333787","12.4152373705492","12.3729847357328","12.4195046565947","11.9801752874705","12.2422422396994","12.3993420191255","12.1185842470025","12.4359801206367"
"ZNF217","11.2785830349106","11.170131622654","10.514930984451","11.0115627268911","10.281675070365","11.3793404579197","10.0598716850639","9.71690518041383","9.91373166010644","10.2704588615801","11.1306027367339","10.3335467261065"
"MACROH2A1","17.3192840199077","17.4736581916414","17.2032524013813","16.8041436285723","16.94111640056","17.3192928415454","16.8978808991393","17.3114822545564","17.2184875577975","17.029028346977","17.0097411574523","17.1063993603051"
"SH3BGRL","18.0041710791559","17.7662118348977","17.7075141681672","17.926353912709","17.6405697546225","17.6188658044141","17.5822228545421","17.4313017145511","17.4772365103753","17.4594476285698","17.6732469557338","17.5251001860299"
"FLNB","18.0308125966408","18.075641050832","18.0559390580545","18.136680774348","18.0815510524368","18.1171103924408","18.4529771708504","18.3230591596538","18.3177791414825","18.4015587075452","18.4360364220295","18.4481727805997"
"NCOR1","13.3280437504291","13.1245850068785","12.9936071442258","13.104873900766","13.1674902787805","13.1677191986011","12.8836074528456","12.8077755126184","12.6896813646765","12.844417431943","13.1759471258058","12.9719135204267"
"VAMP4","12.8287017860868","12.7236716088815","12.244574931275","12.2792246114053","12.0931072030119","12.5609752159543","12.7258007904831","12.7243390479182","12.6816908304467","12.450806585264","12.8945127495789","12.4270011170865"
"NDUFS6","15.2093505516665","15.3034811067392","15.1767770031911","15.2704230898592","15.1522808805946","14.8850814574925","15.250431665605","14.854727183869","15.0851280103099","15.1683156306497","15.0016896684042","14.983171762188"
"PEX14","15.1371993012713","15.2184572853288","15.0597964997963","15.3689804159154","15.1211004171903","14.9084066948633","15.2167382809956","15.0129474680915","15.1013109460758","15.0935908754642","15.0780465388881","15.1686956197062"
"TRIM3","14.6110132667702","15.0680812771925","14.9984890638128","15.0068520017488","15.010480026906","15.1241132321972","14.9648552506646","15.0312316560746","15.0236504089901","15.3215194612775","15.0631422504252","15.0495210136936"
"ULK1","12.5793607264367","12.724554353742","12.747456635671","13.0288799014942","12.6677413636671","12.7514352670781","12.8903725891002","13.2185586955986","13.1183944446419","12.8970758890474","12.9609684746306","12.9709830356499"
"TULP3","12.3273814191397","12.9872284772743","12.7609776970407","12.2135295514321","11.8438386316447","12.3749742478695","12.2230061607322","12.2632633309749","12.4545640547646","12.5156259278334","12.4453227052531","9.96482509586374"
"CS","18.1868735056503","18.3017239201963","18.382425608592","18.2375740996724","18.2438619861219","18.1949443725872","18.7322038689436","18.9538951872722","18.9023692257305","18.8276032114285","18.5074656055388","18.5531230199902"
"SPAG7","12.8936845299629","12.8461720335783","13.0170919944558","13.1768167318235","12.8890742090046","12.7323497653651","12.9754431829744","12.8384022870022","13.1771859220806","12.9468240516513","12.9851392701775","12.9470487828853"
"MRPL33","13.9110267734835","14.0083148127544","13.8585832878455","13.7253982132795","13.7404026906018","13.9057912489957","13.8257140886706","13.717451519879","13.7951569255537","13.528063348292","13.978737268106","13.9186117124697"
"SEC22B","17.3956847430352","17.6542793940016","17.5280114421882","17.1674867506223","17.3732220176913","17.570715511473","17.2426810230939","17.5303834747374","17.3377786778557","17.3324999075476","17.5113666070869","17.4101780377287"
"PRPF40A","14.860524455562","15.1135387030564","15.4208319814143","15.4569639661637","15.3946435560726","15.1534728649706","15.2715833933735","15.3767630085761","15.3104991791522","15.4054905243788","14.9803448970997","15.3705716269742"
"TACC1","15.1917224056057","15.0947704880968","14.9851837529076","15.1451360882818","15.1189086376682","14.9353170108812","15.0258619403924","14.7415512535102","14.7509424620621","14.8726652622716","14.8851243671041","14.9208924623858"
"NME6","13.1117942549686","13.1305576930331","13.3249680746366","13.121603125049","13.4329854974453","12.9921417316259","13.5293695457926","13.6352646565395","13.4705317811617","13.514109928548","13.4061917159781","13.4694891968567"
"GIGYF1","13.0812803679707","13.095121710794","13.1777122831863","13.2729256995469","13.1547136997119","13.0525120128322","13.1797691666848","13.0775184057117","13.098727923339","12.831168668743","13.0203896878654","13.1166915958583"
"LRCH4","13.7869536427606","13.6640583355851","13.3205608317848","13.4205787192004","13.1795810261511","13.4610445268481","13.2435533552424","13.151314690434","13.0902331906848","13.097123530897","13.4893211501524","13.3636830580042"
"MTX2","16.1683038768151","16.1218855683807","16.228563190626","16.2605134613357","16.271070858616","16.0623771672115","16.501488906133","16.5836131590242","16.5148542614067","16.6281607096214","16.4000422008475","16.5801981987312"
"VPS26A","16.1703221731847","16.4597613873846","16.8051014679127","16.8263622794319","16.7546396220211","16.6111400976104","16.6658494083479","16.804559610614","16.8180328742275","16.6254377415878","16.5170188108724","16.7079117932637"
"NDUFB1","15.9033122979809","15.9898069182604","16.2437950597304","15.9622521240645","16.0699951225623","15.970548574001","16.106452525885","16.1859187968523","16.2128497201323","16.4234803468827","16.0237391952207","15.9441950209809"
"PMPCB","16.1900754338384","16.4528058894203","16.3881855002396","16.200659182985","16.311874233177","16.4936099976221","16.5487286069892","16.6353780358504","16.6091166810627","16.6812109546225","16.573971083028","16.5526195700576"
"MED24","12.4121940409006","12.551842817175","12.328775890011","12.0414811991491","12.2031185484996","12.324861221043","12.1727243932368","12.5393745205499","12.1085963283822","12.1914695035768","12.4702724769258","12.1874634261532"
